id,season,round,localTeam,visitorTeam,localGoals,visitorGoals,resultLocal,resultVisitor
30775,2010-11,37,Sevilla,Real Sociedad,3,1,G,P
30776,2010-11,37,Zaragoza,Espanol,1,0,G,P
30777,2010-11,37,Valencia,Levante,0,0,E,E
30778,2010-11,37,Barcelona,Deportivo,0,0,E,E
30779,2010-11,37,Atletico de Bilbao,Malaga,1,1,E,E
30780,2010-11,37,Sporting de Gijon,Santander,2,1,G,P
30781,2010-11,37,Atletico de Madrid,Hercules,2,1,G,P
30782,2010-11,38,Real Madrid,Almeria,8,1,G,P
30783,2010-11,38,Osasuna,Villarreal,1,0,G,P
30784,2010-11,38,Real Sociedad,Getafe,1,1,E,E
30785,2010-11,38,Espanol,Sevilla,2,3,P,G
30786,2010-11,38,Levante,Zaragoza,1,2,P,G
30787,2010-11,38,Deportivo,Valencia,0,2,P,G
30788,2010-11,38,Malaga,Barcelona,1,3,P,G
30789,2010-11,38,Santander,Atletico de Bilbao,1,2,P,G
30790,2010-11,38,Hercules,Sporting de Gijon,0,0,E,E
30791,2010-11,38,Mallorca,Atletico de Madrid,3,4,P,G
31254,2011-12,1,Espanol,Granada,3,0,G,P
31255,2011-12,1,Santander,Getafe,1,2,P,G
31256,2011-12,1,Real Sociedad,Atletico de Madrid,0,4,P,G
31257,2011-12,1,Betis,Sevilla,1,1,E,E
31258,2011-12,1,Osasuna,Valencia,1,1,E,E
31259,2011-12,1,Rayo Vallecano,Mallorca,0,1,P,G
31260,2011-12,1,Malaga,Barcelona,1,4,P,G
31261,2011-12,1,Levante,Zaragoza,0,0,E,E
31262,2011-12,1,Real Madrid,Atletico de Bilbao,4,1,G,P
31263,2011-12,1,Villarreal,Sporting de Gijon,3,0,G,P
31264,2011-12,2,Sporting de Gijon,Real Sociedad,1,2,P,G
31265,2011-12,2,Valencia,Santander,4,3,G,P
31266,2011-12,2,Granada,Betis,0,1,P,G
31267,2011-12,2,Atletico de Madrid,Osasuna,0,0,E,E
31268,2011-12,2,Atletico de Bilbao,Rayo Vallecano,1,1,E,E
31269,2011-12,2,Mallorca,Espanol,1,0,G,P
31270,2011-12,2,Getafe,Levante,1,1,E,E
31271,2011-12,2,Zaragoza,Real Madrid,0,6,P,G
31272,2011-12,2,Sevilla,Malaga,2,1,G,P
31273,2011-12,2,Barcelona,Villarreal,5,0,G,P
31274,2011-12,3,Real Sociedad,Barcelona,2,2,E,E
31275,2011-12,3,Villarreal,Sevilla,2,2,E,E
31276,2011-12,3,Real Madrid,Getafe,4,2,G,P
31277,2011-12,3,Valencia,Atletico de Madrid,1,0,G,P
31278,2011-12,3,Betis,Mallorca,1,0,G,P
31279,2011-12,3,Santander,Levante,0,0,E,E
31280,2011-12,3,Osasuna,Sporting de Gijon,2,1,G,P
31281,2011-12,3,Rayo Vallecano,Zaragoza,0,0,E,E
31282,2011-12,3,Espanol,Atletico de Bilbao,2,1,G,P
31283,2011-12,3,Malaga,Granada,4,0,G,P
31284,2011-12,4,Sporting de Gijon,Valencia,0,1,P,G
31285,2011-12,4,Granada,Villarreal,1,0,G,P
31286,2011-12,4,Mallorca,Malaga,0,1,P,G
31287,2011-12,4,Barcelona,Osasuna,8,0,G,P
31288,2011-12,4,Sevilla,Real Sociedad,1,0,G,P
31289,2011-12,4,Getafe,Rayo Vallecano,0,1,P,G
31290,2011-12,4,Zaragoza,Espanol,2,1,G,P
31291,2011-12,4,Atletico de Madrid,Santander,4,0,G,P
31292,2011-12,4,Levante,Real Madrid,1,0,G,P
31293,2011-12,4,Atletico de Bilbao,Betis,2,3,P,G
31294,2011-12,5,Osasuna,Sevilla,0,0,E,E
31295,2011-12,5,Real Sociedad,Granada,1,0,G,P
31296,2011-12,5,Villarreal,Mallorca,2,0,G,P
31297,2011-12,5,Atletico de Madrid,Sporting de Gijon,4,0,G,P
31298,2011-12,5,Malaga,Atletico de Bilbao,1,0,G,P
31299,2011-12,5,Rayo Vallecano,Levante,1,2,P,G
31300,2011-12,5,Santander,Real Madrid,0,0,E,E
31301,2011-12,5,Valencia,Barcelona,2,2,E,E
31302,2011-12,5,Espanol,Getafe,1,0,G,P
31303,2011-12,5,Betis,Zaragoza,4,3,G,P
31304,2011-12,6,Sevilla,Valencia,1,0,G,P
31305,2011-12,6,Atletico de Bilbao,Villarreal,1,1,E,E
31306,2011-12,6,Real Madrid,Rayo Vallecano,6,2,G,P
31307,2011-12,6,Barcelona,Atletico de Madrid,5,0,G,P
31308,2011-12,6,Mallorca,Real Sociedad,2,1,G,P
31309,2011-12,6,Levante,Espanol,3,1,G,P
31310,2011-12,6,Granada,Osasuna,1,1,E,E
31311,2011-12,6,Sporting de Gijon,Santander,0,0,E,E
31312,2011-12,6,Zaragoza,Malaga,0,0,E,E
31313,2011-12,6,Getafe,Betis,1,0,G,P
31314,2011-12,7,Osasuna,Mallorca,2,2,E,E
31315,2011-12,7,Villarreal,Zaragoza,2,2,E,E
31316,2011-12,7,Santander,Rayo Vallecano,1,1,E,E
31317,2011-12,7,Valencia,Granada,1,0,G,P
31318,2011-12,7,Malaga,Getafe,3,2,G,P
31319,2011-12,7,Real Sociedad,Atletico de Bilbao,1,2,P,G
31320,2011-12,7,Betis,Levante,0,1,P,G
31321,2011-12,7,Atletico de Madrid,Sevilla,0,0,E,E
31322,2011-12,7,Sporting de Gijon,Barcelona,0,1,P,G
31323,2011-12,7,Espanol,Real Madrid,0,4,P,G
31324,2011-12,8,Mallorca,Valencia,1,1,E,E
31325,2011-12,8,Getafe,Villarreal,0,0,E,E
31326,2011-12,8,Real Madrid,Betis,4,1,G,P
31327,2011-12,8,Barcelona,Santander,3,0,G,P
31328,2011-12,8,Granada,Atletico de Madrid,0,0,E,E
31329,2011-12,8,Rayo Vallecano,Espanol,0,1,P,G
31330,2011-12,8,Zaragoza,Real Sociedad,2,0,G,P
31331,2011-12,8,Levante,Malaga,3,0,G,P
31332,2011-12,8,Sevilla,Sporting de Gijon,2,1,G,P
31333,2011-12,8,Atletico de Bilbao,Osasuna,3,1,G,P
31334,2011-12,9,Sporting de Gijon,Granada,2,0,G,P
31335,2011-12,9,Santander,Espanol,0,1,P,G
31336,2011-12,9,Malaga,Real Madrid,0,4,P,G
31337,2011-12,9,Barcelona,Sevilla,0,0,E,E
31338,2011-12,9,Betis,Rayo Vallecano,0,2,P,G
31339,2011-12,9,Real Sociedad,Getafe,0,0,E,E
31340,2011-12,9,Atletico de Madrid,Mallorca,1,1,E,E
31341,2011-12,9,Osasuna,Zaragoza,3,0,G,P
31342,2011-12,9,Valencia,Atletico de Bilbao,1,1,E,E
31343,2011-12,9,Villarreal,Levante,0,3,P,G
31344,2011-12,10,Granada,Barcelona,0,1,P,G
31345,2011-12,10,Sevilla,Santander,2,2,E,E
31346,2011-12,10,Zaragoza,Valencia,0,1,P,G
31347,2011-12,10,Getafe,Osasuna,2,2,E,E
31348,2011-12,10,Levante,Real Sociedad,3,2,G,P
31349,2011-12,10,Rayo Vallecano,Malaga,2,0,G,P
31350,2011-12,10,Mallorca,Sporting de Gijon,1,2,P,G
31351,2011-12,10,Real Madrid,Villarreal,3,0,G,P
31352,2011-12,10,Espanol,Betis,1,0,G,P
31353,2011-12,10,Atletico de Bilbao,Atletico de Madrid,3,0,G,P
31354,2011-12,11,Valencia,Getafe,3,1,G,P
31355,2011-12,11,Villarreal,Rayo Vallecano,2,0,G,P
31356,2011-12,11,Barcelona,Mallorca,5,0,G,P
31357,2011-12,11,Real Sociedad,Real Madrid,0,1,P,G
31358,2011-12,11,Sporting de Gijon,Atletico de Bilbao,1,1,E,E
31359,2011-12,11,Osasuna,Levante,2,0,G,P
31360,2011-12,11,Santander,Betis,1,0,G,P
31361,2011-12,11,Atletico de Madrid,Zaragoza,3,1,G,P
31362,2011-12,11,Malaga,Espanol,2,1,G,P
31363,2011-12,11,Sevilla,Granada,1,2,P,G
31364,2011-12,12,Mallorca,Sevilla,0,0,E,E
31365,2011-12,12,Betis,Malaga,0,0,E,E
31366,2011-12,12,Levante,Valencia,0,2,P,G
31367,2011-12,12,Real Madrid,Osasuna,7,1,G,P
31368,2011-12,12,Granada,Santander,0,0,E,E
31369,2011-12,12,Zaragoza,Sporting de Gijon,2,2,E,E
31370,2011-12,12,Rayo Vallecano,Real Sociedad,4,0,G,P
31371,2011-12,12,Espanol,Villarreal,0,0,E,E
31372,2011-12,12,Atletico de Bilbao,Barcelona,2,2,E,E
31373,2011-12,12,Getafe,Atletico de Madrid,3,2,G,P
31374,2011-12,13,Villarreal,Betis,1,0,G,P
31375,2011-12,13,Barcelona,Zaragoza,4,0,G,P
31376,2011-12,13,Valencia,Real Madrid,2,3,P,G
31377,2011-12,13,Real Sociedad,Espanol,0,0,E,E
31378,2011-12,13,Sporting de Gijon,Getafe,2,1,G,P
31379,2011-12,13,Osasuna,Rayo Vallecano,0,0,E,E
31380,2011-12,13,Sevilla,Atletico de Bilbao,1,2,P,G
31381,2011-12,13,Atletico de Madrid,Levante,3,2,G,P
31382,2011-12,13,Santander,Malaga,1,3,P,G
31383,2011-12,13,Granada,Mallorca,2,2,E,E
31384,2011-12,14,Rayo Vallecano,Valencia,1,2,P,G
31385,2011-12,14,Real Madrid,Atletico de Madrid,4,1,G,P
31386,2011-12,14,Getafe,Barcelona,1,0,G,P
31387,2011-12,14,Betis,Real Sociedad,2,3,P,G
31388,2011-12,14,Levante,Sporting de Gijon,4,0,G,P
31389,2011-12,14,Mallorca,Santander,2,1,G,P
31390,2011-12,14,Espanol,Osasuna,1,2,P,G
31391,2011-12,14,Atletico de Bilbao,Granada,0,1,P,G
31392,2011-12,14,Zaragoza,Sevilla,0,1,P,G
31393,2011-12,14,Malaga,Villarreal,2,1,G,P
31394,2011-12,15,Sporting de Gijon,Real Madrid,0,3,P,G
31395,2011-12,15,Santander,Villarreal,1,0,G,P
31396,2011-12,15,Barcelona,Levante,5,0,G,P
31397,2011-12,15,Valencia,Espanol,2,1,G,P
31398,2011-12,15,Atletico de Madrid,Rayo Vallecano,3,1,G,P
31399,2011-12,15,Real Sociedad,Malaga,3,2,G,P
31400,2011-12,15,Osasuna,Betis,2,1,G,P
31401,2011-12,15,Mallorca,Atletico de Bilbao,1,1,E,E
31402,2011-12,15,Granada,Zaragoza,1,0,G,P
31403,2011-12,15,Sevilla,Getafe,3,0,G,P
31404,2011-12,16,Levante,Sevilla,1,0,G,P
31405,2011-12,16,Betis,Valencia,2,1,G,P
31406,2011-12,16,Real Madrid,Barcelona,1,3,P,G
31407,2011-12,16,Rayo Vallecano,Sporting de Gijon,1,3,P,G
31408,2011-12,16,Getafe,Granada,1,0,G,P
31409,2011-12,16,Villarreal,Real Sociedad,1,1,E,E
31410,2011-12,16,Zaragoza,Mallorca,0,1,P,G
31411,2011-12,16,Malaga,Osasuna,1,1,E,E
31412,2011-12,16,Atletico de Bilbao,Santander,1,1,E,E
31413,2011-12,16,Espanol,Atletico de Madrid,4,2,G,P
31414,2011-12,17,Barcelona,Rayo Vallecano,4,0,G,P
31415,2011-12,17,Mallorca,Getafe,1,2,P,G
31416,2011-12,17,Sporting de Gijon,Espanol,1,2,P,G
31417,2011-12,17,Atletico de Bilbao,Zaragoza,2,1,G,P
31418,2011-12,17,Sevilla,Real Madrid,2,6,P,G
31419,2011-12,17,Atletico de Madrid,Betis,0,2,P,G
31420,2011-12,17,Granada,Levante,2,1,G,P
31421,2011-12,17,Osasuna,Villarreal,2,1,G,P
31422,2011-12,17,Santander,Real Sociedad,0,0,E,E
31423,2011-12,17,Valencia,Malaga,2,0,G,P
31424,2011-12,18,Santander,Zaragoza,1,0,G,P
31425,2011-12,18,Levante,Mallorca,0,0,E,E
31426,2011-12,18,Real Sociedad,Osasuna,0,0,E,E
31427,2011-12,18,Real Madrid,Granada,5,1,G,P
31428,2011-12,18,Malaga,Atletico de Madrid,0,0,E,E
31429,2011-12,18,Rayo Vallecano,Sevilla,2,1,G,P
31430,2011-12,18,Getafe,Atletico de Bilbao,0,0,E,E
31431,2011-12,18,Villarreal,Valencia,2,2,E,E
31432,2011-12,18,Betis,Sporting de Gijon,2,0,G,P
31433,2011-12,18,Espanol,Barcelona,1,1,E,E
31434,2011-12,19,Zaragoza,Getafe,1,1,E,E
31435,2011-12,19,Granada,Rayo Vallecano,1,2,P,G
31436,2011-12,19,Sevilla,Espanol,0,0,E,E
31437,2011-12,19,Mallorca,Real Madrid,1,2,P,G
31438,2011-12,19,Valencia,Real Sociedad,0,1,P,G
31439,2011-12,19,Atletico de Madrid,Villarreal,3,0,G,P
31440,2011-12,19,Osasuna,Santander,0,2,P,G
31441,2011-12,19,Atletico de Bilbao,Levante,3,0,G,P
31442,2011-12,19,Sporting de Gijon,Malaga,2,1,G,P
31443,2011-12,19,Barcelona,Betis,4,2,G,P
31444,2011-12,20,Getafe,Santander,1,1,E,E
31445,2011-12,20,Granada,Espanol,2,1,G,P
31446,2011-12,20,Sporting de Gijon,Villarreal,2,3,P,G
31447,2011-12,20,Atletico de Madrid,Real Sociedad,1,1,E,E
31448,2011-12,20,Barcelona,Malaga,4,1,G,P
31449,2011-12,20,Sevilla,Betis,1,2,P,G
31450,2011-12,20,Mallorca,Rayo Vallecano,1,0,G,P
31451,2011-12,20,Zaragoza,Levante,1,0,G,P
31452,2011-12,20,Valencia,Osasuna,4,0,G,P
31453,2011-12,20,Atletico de Bilbao,Real Madrid,0,3,P,G
31454,2011-12,21,Espanol,Mallorca,1,0,G,P
31455,2011-12,21,Rayo Vallecano,Atletico de Bilbao,2,3,P,G
31456,2011-12,21,Real Madrid,Zaragoza,3,1,G,P
31457,2011-12,21,Villarreal,Barcelona,0,0,E,E
31458,2011-12,21,Betis,Granada,1,2,P,G
31459,2011-12,21,Real Sociedad,Sporting de Gijon,5,1,G,P
31460,2011-12,21,Levante,Getafe,1,2,P,G
31461,2011-12,21,Santander,Valencia,2,2,E,E
31462,2011-12,21,Malaga,Sevilla,2,1,G,P
31463,2011-12,21,Osasuna,Atletico de Madrid,0,1,P,G
31464,2011-12,22,Mallorca,Betis,1,0,G,P
31465,2011-12,22,Atletico de Bilbao,Espanol,3,3,E,E
31466,2011-12,22,Levante,Santander,1,1,E,E
31467,2011-12,22,Getafe,Real Madrid,0,1,P,G
31468,2011-12,22,Barcelona,Real Sociedad,2,1,G,P
31469,2011-12,22,Sporting de Gijon,Osasuna,1,1,E,E
31470,2011-12,22,Sevilla,Villarreal,1,2,P,G
31471,2011-12,22,Zaragoza,Rayo Vallecano,1,2,P,G
31472,2011-12,22,Atletico de Madrid,Valencia,0,0,E,E
31473,2011-12,22,Granada,Malaga,2,1,G,P
31474,2011-12,23,Santander,Atletico de Madrid,0,0,E,E
31475,2011-12,23,Osasuna,Barcelona,3,2,G,P
31476,2011-12,23,Betis,Atletico de Bilbao,2,1,G,P
31477,2011-12,23,Espanol,Zaragoza,0,2,P,G
31478,2011-12,23,Malaga,Mallorca,3,1,G,P
31479,2011-12,23,Rayo Vallecano,Getafe,2,0,G,P
31480,2011-12,23,Valencia,Sporting de Gijon,4,0,G,P
31481,2011-12,23,Villarreal,Granada,3,1,G,P
31482,2011-12,23,Real Madrid,Levante,4,2,G,P
31483,2011-12,23,Real Sociedad,Sevilla,2,0,G,P
31484,2011-12,24,Getafe,Espanol,1,1,E,E
31485,2011-12,24,Real Madrid,Santander,4,0,G,P
31486,2011-12,24,Sevilla,Osasuna,2,0,G,P
31487,2011-12,24,Granada,Real Sociedad,4,1,G,P
31488,2011-12,24,Atletico de Bilbao,Malaga,3,0,G,P
31489,2011-12,24,Sporting de Gijon,Atletico de Madrid,1,1,E,E
31490,2011-12,24,Mallorca,Villarreal,4,0,G,P
31491,2011-12,24,Levante,Rayo Vallecano,3,5,P,G
31492,2011-12,24,Barcelona,Valencia,5,1,G,P
31493,2011-12,24,Zaragoza,Betis,0,2,P,G
31494,2011-12,25,Santander,Sporting de Gijon,1,1,E,E
31495,2011-12,25,Betis,Getafe,1,1,E,E
31496,2011-12,25,Malaga,Zaragoza,5,1,G,P
31497,2011-12,25,Espanol,Levante,1,2,P,G
31498,2011-12,25,Villarreal,Atletico de Bilbao,2,2,E,E
31499,2011-12,25,Rayo Vallecano,Real Madrid,0,1,P,G
31500,2011-12,25,Valencia,Sevilla,1,2,P,G
31501,2011-12,25,Osasuna,Granada,2,1,G,P
31502,2011-12,25,Real Sociedad,Mallorca,1,0,G,P
31503,2011-12,25,Atletico de Madrid,Barcelona,1,2,P,G
31504,2011-12,26,Mallorca,Osasuna,1,1,E,E
31505,2011-12,26,Getafe,Malaga,1,3,P,G
31506,2011-12,26,Rayo Vallecano,Santander,4,2,G,P
31507,2011-12,26,Barcelona,Sporting de Gijon,3,1,G,P
31508,2011-12,26,Sevilla,Atletico de Madrid,1,1,E,E
31509,2011-12,26,Zaragoza,Villarreal,2,1,G,P
31510,2011-12,26,Atletico de Bilbao,Real Sociedad,2,0,G,P
31511,2011-12,26,Granada,Valencia,0,1,P,G
31512,2011-12,26,Real Madrid,Espanol,5,0,G,P
31513,2011-12,26,Levante,Betis,3,1,G,P
31514,2011-12,27,Real Sociedad,Zaragoza,3,0,G,P
31515,2011-12,27,Malaga,Levante,1,0,G,P
31516,2011-12,27,Sporting de Gijon,Sevilla,1,0,G,P
31517,2011-12,27,Betis,Real Madrid,2,3,P,G
31518,2011-12,27,Atletico de Madrid,Granada,2,0,G,P
31519,2011-12,27,Espanol,Rayo Vallecano,5,1,G,P
31520,2011-12,27,Valencia,Mallorca,2,2,E,E
31521,2011-12,27,Santander,Barcelona,0,2,P,G
31522,2011-12,27,Osasuna,Atletico de Bilbao,2,1,G,P
31523,2011-12,27,Villarreal,Getafe,1,2,P,G
31524,2011-12,28,Granada,Sporting de Gijon,2,1,G,P
31525,2011-12,28,Zaragoza,Osasuna,1,1,E,E
31526,2011-12,28,Getafe,Real Sociedad,1,0,G,P
31527,2011-12,28,Sevilla,Barcelona,0,2,P,G
31528,2011-12,28,Rayo Vallecano,Betis,3,0,G,P
31529,2011-12,28,Levante,Villarreal,1,0,G,P
31530,2011-12,28,Mallorca,Atletico de Madrid,2,1,G,P
31531,2011-12,28,Atletico de Bilbao,Valencia,0,3,P,G
31532,2011-12,28,Real Madrid,Malaga,1,1,E,E
31533,2011-12,28,Espanol,Santander,3,1,G,P
31534,2011-12,29,Osasuna,Getafe,0,0,E,E
31535,2011-12,29,Barcelona,Granada,5,3,G,P
31536,2011-12,29,Sporting de Gijon,Mallorca,2,3,P,G
31537,2011-12,29,Atletico de Madrid,Atletico de Bilbao,2,1,G,P
31538,2011-12,29,Valencia,Zaragoza,1,2,P,G
31539,2011-12,29,Real Sociedad,Levante,1,3,P,G
31540,2011-12,29,Villarreal,Real Madrid,1,1,E,E
31541,2011-12,29,Santander,Sevilla,0,3,P,G
31542,2011-12,29,Betis,Espanol,1,1,E,E
31543,2011-12,29,Malaga,Rayo Vallecano,4,2,G,P
31544,2011-12,30,Mallorca,Barcelona,0,2,P,G
31545,2011-12,30,Real Madrid,Real Sociedad,5,1,G,P
31546,2011-12,30,Getafe,Valencia,3,1,G,P
31547,2011-12,30,Zaragoza,Atletico de Madrid,1,0,G,P
31548,2011-12,30,Levante,Osasuna,0,2,P,G
31549,2011-12,30,Espanol,Malaga,1,2,P,G
31550,2011-12,30,Atletico de Bilbao,Sporting de Gijon,1,1,E,E
31551,2011-12,30,Rayo Vallecano,Villarreal,0,2,P,G
31552,2011-12,30,Betis,Santander,1,1,E,E
31553,2011-12,30,Granada,Sevilla,0,3,P,G
31554,2011-12,31,Santander,Granada,0,1,P,G
31555,2011-12,31,Sporting de Gijon,Zaragoza,1,2,P,G
31556,2011-12,31,Osasuna,Real Madrid,1,5,P,G
31557,2011-12,31,Barcelona,Atletico de Bilbao,2,0,G,P
31558,2011-12,31,Malaga,Betis,0,2,P,G
31559,2011-12,31,Atletico de Madrid,Getafe,3,0,G,P
31560,2011-12,31,Valencia,Levante,1,1,E,E
31561,2011-12,31,Real Sociedad,Rayo Vallecano,4,0,G,P
31562,2011-12,31,Villarreal,Espanol,0,0,E,E
31563,2011-12,31,Sevilla,Mallorca,3,1,G,P
31564,2011-12,32,Getafe,Sporting de Gijon,2,0,G,P
31565,2011-12,32,Rayo Vallecano,Osasuna,6,0,G,P
31566,2011-12,32,Espanol,Real Sociedad,2,2,E,E
31567,2011-12,32,Zaragoza,Barcelona,1,4,P,G
31568,2011-12,32,Betis,Villarreal,3,1,G,P
31569,2011-12,32,Levante,Atletico de Madrid,2,0,G,P
31570,2011-12,32,Mallorca,Granada,0,0,E,E
31571,2011-12,32,Atletico de Bilbao,Sevilla,1,0,G,P
31572,2011-12,32,Real Madrid,Valencia,0,0,E,E
31573,2011-12,32,Malaga,Santander,3,0,G,P
31574,2011-12,33,Osasuna,Espanol,2,0,G,P
31575,2011-12,33,Real Sociedad,Betis,1,1,E,E
31576,2011-12,33,Barcelona,Getafe,4,0,G,P
31577,2011-12,33,Granada,Atletico de Bilbao,2,2,E,E
31578,2011-12,33,Sporting de Gijon,Levante,3,2,G,P
31579,2011-12,33,Valencia,Rayo Vallecano,4,1,G,P
31580,2011-12,33,Atletico de Madrid,Real Madrid,1,4,P,G
31581,2011-12,33,Villarreal,Malaga,2,1,G,P
31582,2011-12,33,Santander,Mallorca,0,3,P,G
31583,2011-12,33,Sevilla,Zaragoza,3,0,G,P
31584,2011-12,34,Real Madrid,Sporting de Gijon,3,1,G,P
31585,2011-12,34,Levante,Barcelona,1,2,P,G
31586,2011-12,34,Espanol,Valencia,4,0,G,P
31587,2011-12,34,Zaragoza,Granada,1,0,G,P
31588,2011-12,34,Betis,Osasuna,1,0,G,P
31589,2011-12,34,Malaga,Real Sociedad,1,1,E,E
31590,2011-12,34,Villarreal,Santander,1,1,E,E
31591,2011-12,34,Atletico de Bilbao,Mallorca,1,0,G,P
31592,2011-12,34,Rayo Vallecano,Atletico de Madrid,0,1,P,G
31593,2011-12,34,Getafe,Sevilla,5,1,G,P
31594,2011-12,35,Mallorca,Zaragoza,1,0,G,P
31595,2011-12,35,Sporting de Gijon,Rayo Vallecano,2,1,G,P
31596,2011-12,35,Barcelona,Real Madrid,1,2,P,G
31597,2011-12,35,Sevilla,Levante,1,1,E,E
31598,2011-12,35,Granada,Getafe,1,0,G,P
31599,2011-12,35,Real Sociedad,Villarreal,1,1,E,E
31600,2011-12,35,Santander,Atletico de Bilbao,0,1,P,G
31601,2011-12,35,Atletico de Madrid,Espanol,3,1,G,P
31602,2011-12,35,Valencia,Betis,4,0,G,P
31603,2011-12,35,Osasuna,Malaga,1,1,E,E
31604,2011-12,36,Getafe,Mallorca,1,3,P,G
31605,2011-12,36,Levante,Granada,3,1,G,P
31606,2011-12,36,Espanol,Sporting de Gijon,0,3,P,G
31607,2011-12,36,Real Sociedad,Santander,3,0,G,P
31608,2011-12,36,Villarreal,Osasuna,1,1,E,E
31609,2011-12,36,Real Madrid,Sevilla,3,0,G,P
31610,2011-12,36,Zaragoza,Atletico de Bilbao,2,0,G,P
31611,2011-12,36,Malaga,Valencia,1,0,G,P
31612,2011-12,36,Betis,Atletico de Madrid,2,2,E,E
31613,2011-12,36,Rayo Vallecano,Barcelona,0,7,P,G
31614,2011-12,37,Zaragoza,Santander,2,1,G,P
31615,2011-12,37,Atletico de Bilbao,Getafe,0,0,E,E
31616,2011-12,37,Mallorca,Levante,1,0,G,P
31617,2011-12,37,Granada,Real Madrid,1,2,P,G
31618,2011-12,37,Sevilla,Rayo Vallecano,5,2,G,P
31619,2011-12,37,Barcelona,Espanol,4,0,G,P
31620,2011-12,37,Sporting de Gijon,Betis,2,1,G,P
31621,2011-12,37,Atletico de Madrid,Malaga,2,1,G,P
31622,2011-12,37,Valencia,Villarreal,1,0,G,P
31623,2011-12,37,Osasuna,Real Sociedad,1,0,G,P
31624,2011-12,38,Real Sociedad,Valencia,1,0,G,P
31625,2011-12,38,Betis,Barcelona,2,2,E,E
31626,2011-12,38,Getafe,Zaragoza,0,2,P,G
31627,2011-12,38,Levante,Atletico de Bilbao,3,0,G,P
31628,2011-12,38,Real Madrid,Mallorca,4,1,G,P
31629,2011-12,38,Rayo Vallecano,Granada,1,0,G,P
31630,2011-12,38,Espanol,Sevilla,1,1,E,E
31631,2011-12,38,Malaga,Sporting de Gijon,1,0,G,P
31632,2011-12,38,Villarreal,Atletico de Madrid,0,1,P,G
31633,2011-12,38,Santander,Osasuna,2,4,P,G
32096,2012-13,1,Celta de Vigo,Malaga,0,1,P,G
32097,2012-13,1,Sevilla,Getafe,2,1,G,P
32098,2012-13,1,Mallorca,Espanol,2,1,G,P
32099,2012-13,1,Atletico de Bilbao,Betis,3,5,P,G
32100,2012-13,1,Real Madrid,Valencia,1,1,E,E
32101,2012-13,1,Barcelona,Real Sociedad,5,1,G,P
32102,2012-13,1,Levante,Atletico de Madrid,1,1,E,E
32103,2012-13,1,Deportivo,Osasuna,2,0,G,P
32104,2012-13,1,Rayo Vallecano,Granada,1,0,G,P
32105,2012-13,1,Zaragoza,Valladolid,0,1,P,G
32106,2012-13,2,Real Sociedad,Celta de Vigo,2,1,G,P
32107,2012-13,2,Betis,Rayo Vallecano,1,2,P,G
32108,2012-13,2,Espanol,Zaragoza,1,2,P,G
32109,2012-13,2,Malaga,Mallorca,1,1,E,E
32110,2012-13,2,Osasuna,Barcelona,1,2,P,G
32111,2012-13,2,Getafe,Real Madrid,2,1,G,P
32112,2012-13,2,Granada,Sevilla,1,1,E,E
32113,2012-13,2,Valencia,Deportivo,3,3,E,E
32114,2012-13,2,Valladolid,Levante,2,0,G,P
32115,2012-13,2,Atletico de Madrid,Atletico de Bilbao,4,0,G,P
32116,2012-13,3,Celta de Vigo,Osasuna,2,0,G,P
32117,2012-13,3,Zaragoza,Malaga,0,1,P,G
32118,2012-13,3,Deportivo,Getafe,1,1,E,E
32119,2012-13,3,Mallorca,Real Sociedad,1,0,G,P
32120,2012-13,3,Rayo Vallecano,Sevilla,0,0,E,E
32121,2012-13,3,Atletico de Bilbao,Valladolid,2,0,G,P
32122,2012-13,3,Levante,Espanol,3,2,G,P
32123,2012-13,3,Real Madrid,Granada,3,0,G,P
32124,2012-13,3,Barcelona,Valencia,1,0,G,P
32125,2012-13,3,Betis,Atletico de Madrid,2,4,P,G
32126,2012-13,4,Malaga,Levante,3,1,G,P
32127,2012-13,4,Valencia,Celta de Vigo,2,1,G,P
32128,2012-13,4,Getafe,Barcelona,1,4,P,G
32129,2012-13,4,Sevilla,Real Madrid,1,0,G,P
32130,2012-13,4,Espanol,Atletico de Bilbao,3,3,E,E
32131,2012-13,4,Granada,Deportivo,1,1,E,E
32132,2012-13,4,Osasuna,Mallorca,1,1,E,E
32133,2012-13,4,Real Sociedad,Zaragoza,2,0,G,P
32134,2012-13,4,Atletico de Madrid,Rayo Vallecano,4,3,G,P
32135,2012-13,4,Valladolid,Betis,0,1,P,G
32136,2012-13,5,Zaragoza,Osasuna,3,1,G,P
32137,2012-13,5,Celta de Vigo,Getafe,2,1,G,P
32138,2012-13,5,Betis,Espanol,1,0,G,P
32139,2012-13,5,Barcelona,Granada,2,0,G,P
32140,2012-13,5,Mallorca,Valencia,2,0,G,P
32141,2012-13,5,Levante,Real Sociedad,2,1,G,P
32142,2012-13,5,Atletico de Madrid,Valladolid,2,1,G,P
32143,2012-13,5,Atletico de Bilbao,Malaga,0,0,E,E
32144,2012-13,5,Rayo Vallecano,Real Madrid,0,2,P,G
32145,2012-13,5,Deportivo,Sevilla,0,2,P,G
32146,2012-13,6,Valencia,Zaragoza,2,0,G,P
32147,2012-13,6,Malaga,Betis,4,0,G,P
32148,2012-13,6,Real Sociedad,Atletico de Bilbao,2,0,G,P
32149,2012-13,6,Sevilla,Barcelona,2,3,P,G
