3.0,Zaragoza,38.0,19.0,8.0,11.0,46.0,1993-94
4.0,Real Madrid,38.0,19.0,7.0,12.0,45.0,1993-94
5.0,Athletic Club,38.0,16.0,11.0,11.0,43.0,1993-94
6.0,Sevilla,38.0,15.0,12.0,11.0,42.0,1993-94
7.0,Valencia,38.0,14.0,12.0,12.0,40.0,1993-94
8.0,Racing de Santander,38.0,15.0,8.0,15.0,38.0,1993-94
9.0,Real Oviedo,38.0,12.0,13.0,13.0,37.0,1993-94
10.0,Tenerife,38.0,15.0,6.0,17.0,36.0,1993-94
11.0,Real Sociedad,38.0,12.0,12.0,14.0,36.0,1993-94
12.0,Atletico de Madrid,38.0,13.0,9.0,16.0,35.0,1993-94
13.0,Albacete,38.0,10.0,15.0,13.0,35.0,1993-94
14.0,Sporting de Gijon,38.0,15.0,5.0,18.0,35.0,1993-94
15.0,Celta de Vigo,38.0,11.0,11.0,16.0,33.0,1993-94
16.0,Logroñés,38.0,9.0,15.0,14.0,33.0,1993-94
17.0,Rayo Vallecano,38.0,9.0,13.0,16.0,31.0,1993-94
18.0,Real Valladolid,38.0,8.0,14.0,16.0,30.0,1993-94
19.0,Lleida,38.0,7.0,13.0,18.0,27.0,1993-94
20.0,Osasuna,38.0,8.0,10.0,20.0,26.0,1993-94
1.0,Real Madrid,38.0,23.0,9.0,6.0,55.0,1994-95
2.0,Deportivo de La Coruña,38.0,20.0,11.0,7.0,51.0,1994-95
3.0,Real Betis,38.0,15.0,16.0,7.0,46.0,1994-95
4.0,Barcelona,38.0,18.0,10.0,10.0,46.0,1994-95
5.0,Sevilla,38.0,16.0,11.0,11.0,43.0,1994-95
6.0,Espanol,38.0,14.0,15.0,9.0,43.0,1994-95
7.0,Zaragoza,38.0,18.0,7.0,13.0,43.0,1994-95
8.0,Athletic Club,38.0,16.0,10.0,12.0,42.0,1994-95
9.0,Real Oviedo,38.0,13.0,13.0,12.0,39.0,1994-95
10.0,Valencia,38.0,13.0,12.0,13.0,38.0,1994-95
11.0,Real Sociedad,38.0,12.0,14.0,12.0,38.0,1994-95
12.0,Racing de Santander,38.0,13.0,10.0,15.0,36.0,1994-95
13.0,Celta de Vigo,38.0,11.0,14.0,13.0,36.0,1994-95
14.0,Atletico de Madrid,38.0,13.0,9.0,16.0,35.0,1994-95
15.0,Tenerife,38.0,13.0,9.0,16.0,35.0,1994-95
16.0,Compostela,38.0,11.0,12.0,15.0,34.0,1994-95
17.0,Albacete,38.0,10.0,14.0,14.0,34.0,1994-95
18.0,Sporting de Gijon,38.0,8.0,12.0,18.0,28.0,1994-95
19.0,Real Valladolid,38.0,8.0,9.0,21.0,25.0,1994-95
20.0,Logroñés,38.0,2.0,9.0,27.0,13.0,1994-95
1.0,Atletico de Madrid,42.0,26.0,9.0,7.0,87.0,1995-96
2.0,Valencia,42.0,26.0,5.0,11.0,83.0,1995-96
3.0,Barcelona,42.0,22.0,14.0,6.0,80.0,1995-96
4.0,Espanol,42.0,20.0,14.0,8.0,74.0,1995-96
5.0,Tenerife,42.0,20.0,12.0,10.0,72.0,1995-96
6.0,Real Madrid,42.0,20.0,10.0,12.0,70.0,1995-96
7.0,Real Sociedad,42.0,17.0,12.0,13.0,63.0,1995-96
8.0,Real Betis,42.0,16.0,14.0,12.0,62.0,1995-96
9.0,Deportivo de La Coruña,42.0,16.0,13.0,13.0,61.0,1995-96
10.0,Compostela,42.0,17.0,8.0,17.0,59.0,1995-96
11.0,Celta de Vigo,42.0,12.0,16.0,14.0,52.0,1995-96
12.0,Sevilla,42.0,11.0,15.0,16.0,48.0,1995-96
13.0,Zaragoza,42.0,11.0,15.0,16.0,48.0,1995-96
14.0,Real Oviedo,42.0,12.0,12.0,18.0,48.0,1995-96
15.0,Athletic Club,42.0,11.0,15.0,16.0,48.0,1995-96
16.0,Real Valladolid,42.0,11.0,14.0,17.0,47.0,1995-96
17.0,Racing de Santander,42.0,11.0,14.0,17.0,47.0,1995-96
18.0,Sporting de Gijon,42.0,13.0,7.0,22.0,46.0,1995-96
19.0,Rayo Vallecano,42.0,12.0,8.0,22.0,44.0,1995-96
20.0,Albacete,42.0,10.0,12.0,20.0,42.0,1995-96
21.0,Merida,42.0,10.0,12.0,20.0,42.0,1995-96
22.0,Salamanca,42.0,8.0,9.0,25.0,33.0,1995-96
1.0,Real Madrid,42.0,27.0,11.0,4.0,92.0,1996-97
2.0,Barcelona,42.0,28.0,6.0,8.0,90.0,1996-97
3.0,Deportivo de La Coruña,42.0,21.0,14.0,7.0,77.0,1996-97
4.0,Real Betis[1]​,42.0,21.0,14.0,7.0,77.0,1996-97
5.0,Atletico de Madrid,42.0,20.0,11.0,11.0,71.0,1996-97
6.0,Athletic Club,42.0,16.0,16.0,10.0,64.0,1996-97
7.0,Real Valladolid,42.0,18.0,10.0,14.0,64.0,1996-97
8.0,Real Sociedad,42.0,18.0,9.0,15.0,63.0,1996-97
9.0,Tenerife,42.0,15.0,11.0,16.0,56.0,1996-97
10.0,Valencia,42.0,15.0,11.0,16.0,56.0,1996-97
11.0,Compostela,42.0,13.0,14.0,15.0,53.0,1996-97
12.0,Espanol,42.0,14.0,9.0,19.0,51.0,1996-97
13.0,Racing de Santander,42.0,11.0,17.0,14.0,50.0,1996-97
14.0,Zaragoza,42.0,12.0,14.0,16.0,50.0,1996-97
15.0,Sporting de Gijon,42.0,13.0,11.0,18.0,50.0,1996-97
16.0,Celta de Vigo,42.0,12.0,13.0,17.0,49.0,1996-97
17.0,Real Oviedo,42.0,12.0,12.0,18.0,48.0,1996-97
18.0,Rayo Vallecano,42.0,13.0,6.0,23.0,45.0,1996-97
19.0,Extremadura,42.0,11.0,11.0,20.0,44.0,1996-97
20.0,Sevilla,42.0,12.0,7.0,23.0,43.0,1996-97
21.0,Hercules,42.0,12.0,5.0,25.0,41.0,1996-97
22.0,Logroñés,42.0,9.0,6.0,27.0,33.0,1996-97
1.0,Barcelona,38.0,23.0,5.0,10.0,74.0,1997-98
2.0,Athletic Club,38.0,17.0,14.0,7.0,65.0,1997-98
3.0,Real Sociedad,38.0,16.0,15.0,7.0,63.0,1997-98
4.0,Real Madrid,38.0,17.0,12.0,9.0,63.0,1997-98
5.0,Mallorca,38.0,16.0,12.0,10.0,60.0,1997-98
6.0,Celta de Vigo,38.0,17.0,9.0,12.0,60.0,1997-98
7.0,Atletico de Madrid,38.0,16.0,12.0,10.0,60.0,1997-98
8.0,Real Betis,38.0,17.0,8.0,13.0,59.0,1997-98
9.0,Valencia,38.0,16.0,7.0,15.0,55.0,1997-98
10.0,Espanol,38.0,12.0,17.0,9.0,53.0,1997-98
11.0,Real Valladolid,38.0,13.0,11.0,14.0,50.0,1997-98
12.0,Deportivo de La Coruña,38.0,12.0,13.0,13.0,49.0,1997-98
13.0,Zaragoza,38.0,12.0,12.0,14.0,48.0,1997-98
14.0,Racing de Santander,38.0,12.0,9.0,17.0,45.0,1997-98
15.0,Salamanca,38.0,12.0,9.0,17.0,45.0,1997-98
16.0,Tenerife,38.0,11.0,12.0,15.0,45.0,1997-98
17.0,Compostela,38.0,11.0,11.0,16.0,44.0,1997-98
18.0,Real Oviedo,38.0,9.0,13.0,16.0,40.0,1997-98
19.0,Merida,38.0,9.0,12.0,17.0,39.0,1997-98
20.0,Sporting de Gijon,38.0,2.0,7.0,29.0,13.0,1997-98
1.0,Barcelona,38.0,24.0,7.0,7.0,79.0,1998-99
2.0,Real Madrid,38.0,21.0,5.0,12.0,68.0,1998-99
3.0,Mallorca,38.0,20.0,6.0,12.0,66.0,1998-99
4.0,Valencia,38.0,19.0,8.0,11.0,65.0,1998-99
5.0,Celta de Vigo,38.0,17.0,13.0,8.0,64.0,1998-99
6.0,Deportivo,38.0,17.0,12.0,9.0,63.0,1998-99
7.0,Espanol,38.0,16.0,13.0,9.0,61.0,1998-99
8.0,Athletic Club,38.0,17.0,9.0,12.0,60.0,1998-99
9.0,Zaragoza,38.0,16.0,9.0,13.0,57.0,1998-99
10.0,Real Sociedad,38.0,14.0,12.0,12.0,54.0,1998-99
11.0,Real Betis,38.0,14.0,7.0,17.0,49.0,1998-99
12.0,Real Valladolid,38.0,13.0,9.0,16.0,48.0,1998-99
13.0,Atletico de Madrid,38.0,12.0,10.0,16.0,46.0,1998-99
14.0,Real Oviedo,38.0,11.0,12.0,15.0,45.0,1998-99
15.0,Racing de Santander,38.0,10.0,12.0,16.0,42.0,1998-99
16.0,Dep Alavés,38.0,11.0,7.0,20.0,40.0,1998-99
17.0,Extremadura,38.0,9.0,12.0,17.0,39.0,1998-99
18.0,Villarreal,38.0,8.0,12.0,18.0,36.0,1998-99
19.0,Tenerife,38.0,7.0,13.0,18.0,34.0,1998-99
20.0,Salamanca,38.0,7.0,6.0,25.0,27.0,1998-99
1.0,Real Madrid,38.0,24.0,8.0,6.0,80.0,2000-01
2.0,Deportivo de La Coruña,38.0,22.0,7.0,9.0,73.0,2000-01
3.0,Mallorca,38.0,20.0,11.0,7.0,71.0,2000-01
4.0,Barcelona,38.0,17.0,12.0,9.0,63.0,2000-01
5.0,Valencia,38.0,18.0,9.0,11.0,63.0,2000-01
6.0,Celta de Vigo,38.0,16.0,11.0,11.0,59.0,2000-01
7.0,Villarreal,38.0,16.0,9.0,13.0,57.0,2000-01
8.0,CD Malaga,38.0,16.0,8.0,14.0,56.0,2000-01
9.0,Espanol,38.0,14.0,8.0,16.0,50.0,2000-01
10.0,Deportivo Alavés,38.0,14.0,7.0,17.0,49.0,2000-01
11.0,Las Palmas,38.0,13.0,7.0,18.0,46.0,2000-01
12.0,Athletic Club,38.0,11.0,10.0,17.0,43.0,2000-01
13.0,Real Sociedad,38.0,11.0,10.0,17.0,43.0,2000-01
14.0,Rayo Vallecano,38.0,10.0,13.0,15.0,43.0,2000-01
15.0,Osasuna,38.0,10.0,12.0,16.0,42.0,2000-01
16.0,Real Valladolid,38.0,9.0,15.0,14.0,42.0,2000-01
17.0,Zaragoza,38.0,9.0,15.0,14.0,42.0,2000-01
18.0,Real Oviedo,38.0,11.0,8.0,19.0,41.0,2000-01
19.0,Racing de Santander,38.0,10.0,9.0,19.0,39.0,2000-01
20.0,Numancia,38.0,10.0,9.0,19.0,39.0,2000-01
1.0,Valencia,38.0,21.0,12.0,5.0,75.0,2001-02
2.0,Deportivo de La Coruña,38.0,20.0,8.0,10.0,68.0,2001-02
3.0,Real Madrid,38.0,19.0,9.0,10.0,66.0,2001-02
4.0,Barcelona,38.0,18.0,10.0,10.0,64.0,2001-02
5.0,Celta de Vigo,38.0,16.0,12.0,10.0,60.0,2001-02
6.0,Real Betis,38.0,15.0,14.0,9.0,59.0,2001-02
7.0,Deportivo Alavés,38.0,17.0,3.0,18.0,54.0,2001-02
8.0,Sevilla,38.0,14.0,11.0,13.0,53.0,2001-02
9.0,Athletic Club,38.0,14.0,11.0,13.0,53.0,2001-02
10.0,CD Malaga,38.0,13.0,14.0,11.0,53.0,2001-02
11.0,Rayo Vallecano,38.0,13.0,10.0,15.0,49.0,2001-02
12.0,Real Valladolid,38.0,13.0,9.0,16.0,48.0,2001-02
13.0,Real Sociedad,38.0,13.0,8.0,17.0,47.0,2001-02
14.0,Espanol,38.0,13.0,8.0,17.0,47.0,2001-02
15.0,Villarreal,38.0,11.0,10.0,17.0,43.0,2001-02
16.0,Mallorca,38.0,11.0,10.0,17.0,43.0,2001-02
17.0,Osasuna,38.0,10.0,12.0,16.0,42.0,2001-02
18.0,Las Palmas,38.0,9.0,13.0,16.0,40.0,2001-02
19.0,Tenerife,38.0,10.0,8.0,20.0,38.0,2001-02
20.0,Zaragoza,38.0,9.0,10.0,19.0,37.0,2001-02
1.0,Barcelona,38.0,25.0,9.0,4.0,84.0,2004-05
2.0,Real Madrid,38.0,25.0,5.0,8.0,80.0,2004-05
3.0,Villarreal,38.0,18.0,11.0,9.0,65.0,2004-05
4.0,Real Betis,38.0,16.0,14.0,8.0,62.0,2004-05
5.0,Espanol,38.0,17.0,10.0,11.0,61.0,2004-05
6.0,Sevilla,38.0,17.0,9.0,12.0,60.0,2004-05
7.0,Valencia,38.0,14.0,16.0,8.0,58.0,2004-05
8.0,Deportivo de La Coruña,38.0,12.0,15.0,11.0,51.0,2004-05
9.0,Athletic Club,38.0,14.0,9.0,15.0,51.0,2004-05
10.0,CD Malaga,38.0,15.0,6.0,17.0,51.0,2004-05
11.0,Atletico de Madrid,38.0,13.0,11.0,14.0,50.0,2004-05
12.0,Zaragoza,38.0,14.0,8.0,16.0,50.0,2004-05
13.0,Getafe,38.0,12.0,11.0,15.0,47.0,2004-05
14.0,Real Sociedad,38.0,13.0,8.0,17.0,47.0,2004-05
15.0,Osasuna,38.0,12.0,10.0,16.0,46.0,2004-05
16.0,Racing de Santander,38.0,12.0,8.0,18.0,44.0,2004-05
17.0,Mallorca,38.0,10.0,9.0,19.0,39.0,2004-05
18.0,Levante,38.0,9.0,10.0,19.0,37.0,2004-05
19.0,Numancia,38.0,6.0,11.0,21.0,29.0,2004-05
20.0,Albacete,38.0,6.0,10.0,22.0,28.0,2004-05
1.0,Real Madrid,38.0,23.0,7.0,8.0,76.0,2006-07
2.0,Barcelona,38.0,22.0,10.0,6.0,76.0,2006-07
3.0,Sevilla,38.0,21.0,8.0,9.0,71.0,2006-07
4.0,Valencia,38.0,20.0,6.0,12.0,66.0,2006-07
5.0,Villarreal,38.0,18.0,8.0,12.0,62.0,2006-07
6.0,Zaragoza,38.0,16.0,12.0,10.0,60.0,2006-07
7.0,Atlético de Madrid,38.0,17.0,9.0,12.0,60.0,2006-07
8.0,Recreativo de Huelva,38.0,15.0,9.0,14.0,54.0,2006-07
9.0,Getafe,38.0,14.0,10.0,14.0,52.0,2006-07
10.0,Racing de Santander,38.0,12.0,14.0,12.0,50.0,2006-07
11.0,Espanol,38.0,12.0,13.0,13.0,49.0,2006-07
12.0,Mallorca,38.0,14.0,7.0,17.0,49.0,2006-07
13.0,Deportivo de La Coruña,38.0,12.0,11.0,15.0,47.0,2006-07
14.0,Osasuna,38.0,13.0,7.0,18.0,46.0,2006-07
15.0,Levante,38.0,10.0,12.0,16.0,42.0,2006-07
16.0,Real Betis,38.0,8.0,16.0,14.0,40.0,2006-07
17.0,Athletic Club,38.0,10.0,10.0,18.0,40.0,2006-07
18.0,Celta de Vigo,38.0,10.0,9.0,19.0,39.0,2006-07
19.0,Real Sociedad,38.0,8.0,11.0,19.0,35.0,2006-07
20.0,Gimnastic de Tarragona,38.0,7.0,7.0,24.0,28.0,2006-07
1.0,Barcelona,38.0,27.0,6.0,5.0,87.0,2008-09
2.0,Real Madrid,38.0,25.0,3.0,10.0,78.0,2008-09
3.0,Sevilla,38.0,21.0,7.0,10.0,70.0,2008-09
4.0,Atletico de Madrid,38.0,20.0,7.0,11.0,67.0,2008-09
5.0,Villarreal,38.0,18.0,11.0,9.0,65.0,2008-09
6.0,Valencia,38.0,18.0,8.0,12.0,62.0,2008-09
7.0,Deportivo de La Coruña,38.0,16.0,10.0,12.0,58.0,2008-09
8.0,CD Malaga,38.0,15.0,10.0,13.0,55.0,2008-09
9.0,Mallorca,38.0,14.0,9.0,15.0,51.0,2008-09
10.0,Espanol,38.0,12.0,11.0,15.0,47.0,2008-09
11.0,Almeria,38.0,13.0,7.0,18.0,46.0,2008-09
12.0,Racing de Santander,38.0,12.0,10.0,16.0,46.0,2008-09
13.0,Athletic Club,38.0,12.0,8.0,18.0,44.0,2008-09
14.0,Sporting de Gijon,38.0,14.0,1.0,23.0,43.0,2008-09
15.0,Osasuna,38.0,10.0,13.0,15.0,43.0,2008-09
16.0,Real Valladolid,38.0,12.0,7.0,19.0,43.0,2008-09
17.0,Getafe,38.0,10.0,12.0,16.0,42.0,2008-09
18.0,Real Betis,38.0,10.0,12.0,16.0,42.0,2008-09
19.0,Numancia,38.0,10.0,5.0,23.0,35.0,2008-09
20.0,Recreativo de Huelva,38.0,8.0,9.0,21.0,33.0,2008-09
1.0,Barcelona,38.0,31.0,6.0,1.0,99.0,2009-10
2.0,Real Madrid,38.0,31.0,3.0,4.0,96.0,2009-10
3.0,Valencia,38.0,21.0,8.0,9.0,71.0,2009-10
4.0,Sevilla,38.0,19.0,6.0,13.0,63.0,2009-10
5.0,Mallorca,38.0,18.0,8.0,12.0,62.0,2009-10
6.0,Getafe,38.0,17.0,7.0,14.0,58.0,2009-10
7.0,Villarreal,38.0,16.0,8.0,14.0,56.0,2009-10
8.0,Athletic Club,38.0,15.0,9.0,14.0,54.0,2009-10
9.0,Atletico de Madrid,38.0,13.0,8.0,17.0,47.0,2009-10
10.0,Deportivo de La Coruña,38.0,13.0,8.0,17.0,47.0,2009-10
11.0,Espanol,38.0,11.0,11.0,16.0,44.0,2009-10
12.0,Osasuna,38.0,11.0,10.0,17.0,43.0,2009-10
13.0,Almeria,38.0,10.0,12.0,16.0,42.0,2009-10
14.0,Zaragoza,38.0,10.0,11.0,17.0,41.0,2009-10
15.0,Sporting de Gijon,38.0,9.0,13.0,16.0,40.0,2009-10
16.0,Racing de Santander,38.0,9.0,12.0,17.0,39.0,2009-10
17.0,CD Malaga,38.0,7.0,16.0,15.0,37.0,2009-10
18.0,Real Valladolid,38.0,7.0,15.0,16.0,36.0,2009-10
19.0,Tenerife,38.0,9.0,9.0,20.0,36.0,2009-10
20.0,Xerez,38.0,8.0,10.0,20.0,34.0,2009-10
